X,Y,Z
11,-7,5
11,-9,5
9,-9,5
9,-11,5
7,-11,5
7,-13,5
5,-13,5
5,-15,5
3,-15,5
3,-17,5
1,-17,5
1,-19,5
-1,-19,5
-1,-17,5
-3,-17,5
-3,-15,5
-5,-15,5
-5,-13,5
-7,-13,5
-7,-11,5
-9,-11,5
-9,-9,5
-11,-9,5
-11,-7,5
-13,-7,5
-13,-5,5
-15,-5,5
-15,-3,5
-17,-3,5
-17,-1,5
-19,-1,5
-19,1,5
-17,1,5
-17,3,5
-15,3,5
-15,5,5
-13,5,5
-13,7,5
-11,7,5
-11,9,5
-9,9,5
-9,11,5
-7,11,5
-7,13,5
-5,13,5
-5,15,5
-3,15,5
-3,15,7
-1,15,7
-1,17,7
1,17,7
1,15,7
3,15,7
3,13,7
5,13,7
5,11,7
7,11,7
7,9,7
9,9,7
9,7,7
11,7,7
11,5,7
13,5,7
13,3,7
15,3,7
15,1,7
15,1,9
15,-1,9
13,-1,9
13,-3,9
11,-3,9
11,-5,9
9,-5,9
9,-7,9
7,-7,9
7,-9,9
5,-9,9
5,-11,9
3,-11,9
3,-13,9
1,-13,9
1,-15,9
-1,-15,9
-1,-13,9
-3,-13,9
-3,-11,9
-5,-11,9
-5,-9,9
-7,-9,9
-7,-7,9
-9,-7,9
-9,-5,9
-11,-5,9
-11,-3,9
-13,-3,9
-13,-1,9
-15,-1,9
-15,1,9
-13,1,9
-13,3,9
-11,3,9
-11,5,9
-9,5,9
-9,7,9
-7,7,9
-7,9,9
-5,9,9
-5,11,9
-3,11,9
-3,11,11
-1,11,11
-1,13,11
1,13,11
1,11,11
3,11,11
3,9,11
5,9,11
5,7,11
7,7,11
7,5,11
9,5,11
9,3,11
11,3,11
11,1,11
11,1,13
11,-1,13
9,-1,13
9,-3,13
7,-3,13
7,-5,13
5,-5,13
5,-7,13
3,-7,13
3,-9,13
1,-9,13
1,-11,13
-1,-11,13
-1,-9,13
-3,-9,13
-3,-7,13
-5,-7,13
-5,-5,13
-7,-5,13
-7,-3,13
-9,-3,13
-9,-1,13
-11,-1,13
-11,1,13
-9,1,13
-9,3,13
-7,3,13
-7,5,13
-5,5,13
-5,7,13
-3,7,13
-3,7,15
-1,7,15
-1,9,15
1,9,15
1,7,15
3,7,15
3,5,15
5,5,15
5,3,15
7,3,15
7,1,15
7,1,17
7,-1,17
5,-1,17
5,-3,17
3,-3,17
3,-5,17
1,-5,17
1,-7,17
-1,-7,17
-1,-5,17
-3,-5,17
-3,-3,17
-5,-3,17
-5,-1,17
-7,-1,17
-7,1,17
-5,1,17
-5,3,17
-3,3,17
-3,3,19
-1,3,19
-1,5,19
1,5,19
1,3,19
3,3,19
3,1,19
1,1,19
1,-1,19
-1,-1,19
-1,1,19
-1,1,17
-1,3,17
1,3,17
1,1,17
3,1,17
3,-1,17
1,-1,17
1,-3,17
-1,-3,17
-1,-1,17
-3,-1,17
-3,1,17
-3,1,15
-5,1,15
-5,-1,15
-3,-1,15
-3,-3,15
-1,-3,15
-1,-5,15
1,-5,15
1,-3,15
3,-3,15
3,-1,15
5,-1,15
5,1,15
5,1,13
5,3,13
3,3,13
3,5,13
1,5,13
1,7,13
-1,7,13
-1,5,13
-3,5,13
-3,5,11
-5,5,11
-5,3,11
-7,3,11
-7,1,11
-9,1,11
-9,-1,11
-7,-1,11
-7,-3,11
-5,-3,11
-5,-5,11
-3,-5,11
-3,-7,11
-1,-7,11
-1,-9,11
1,-9,11
1,-7,11
3,-7,11
3,-5,11
5,-5,11
5,-3,11
7,-3,11
7,-1,11
9,-1,11
9,1,11
9,1,9
9,3,9
7,3,9
7,5,9
5,5,9
5,7,9
3,7,9
3,9,9
1,9,9
1,11,9
-1,11,9
-1,9,9
-3,9,9
-3,9,7
-5,9,7
-5,7,7
-7,7,7
-7,5,7
-9,5,7
-9,3,7
-11,3,7
-11,1,7
-13,1,7
-13,-1,7
-11,-1,7
-11,-3,7
-9,-3,7
-9,-5,7
-7,-5,7
-7,-7,7
-5,-7,7
-5,-9,7
-3,-9,7
-3,-11,7
-1,-11,7
-1,-13,7
1,-13,7
1,-11,7
3,-11,7
3,-9,7
5,-9,7
5,-7,7
7,-7,7
7,-5,7
9,-5,7
9,-3,7
11,-3,7
11,-1,7
13,-1,7
13,1,7
13,1,5
13,3,5
11,3,5
11,5,5
9,5,5
9,7,5
7,7,5
7,9,5
5,9,5
5,11,5
3,11,5
3,13,5
1,13,5
1,15,5
-1,15,5
-1,13,5
-3,13,5
-3,13,3
-5,13,3
-5,11,3
-7,11,3
-7,9,3
-9,9,3
-9,7,3
-11,7,3
-11,5,3
-13,5,3
-13,3,3
-15,3,3
-15,1,3
-17,1,3
-17,-1,3
-15,-1,3
-15,-3,3
-13,-3,3
-13,-5,3
-11,-5,3
-11,-7,3
-9,-7,3
-9,-9,3
-7,-9,3
-7,-11,3
-5,-11,3
-5,-13,3
-3,-13,3
-3,-15,3
-1,-15,3
-1,-17,3
1,-17,3
1,-15,3
3,-15,3
3,-13,3
5,-13,3
5,-11,3
7,-11,3
7,-9,3
9,-9,3
9,-7,3
11,-7,3
11,-5,3
13,-5,3
13,-3,3
15,-3,3
15,-1,3
17,-1,3
17,1,3
17,1,1
17,3,1
15,3,1
15,5,1
13,5,1
13,7,1
11,7,1
11,9,1
9,9,1
9,11,1
7,11,1
7,13,1
5,13,1
5,15,1
3,15,1
3,17,1
1,17,1
1,19,1
-1,19,1
-1,17,1
-3,17,1
-3,17,-1
-1,17,-1
-1,19,-1
1,19,-1
1,17,-1
3,17,-1
3,15,-1
5,15,-1
5,13,-1
7,13,-1
7,11,-1
9,11,-1
9,9,-1
11,9,-1
11,7,-1
13,7,-1
13,5,-1
15,5,-1
15,3,-1
17,3,-1
17,1,-1
17,1,-3
17,-1,-3
15,-1,-3
15,-3,-3
13,-3,-3
13,-5,-3
11,-5,-3
11,-7,-3
9,-7,-3
9,-9,-3
7,-9,-3
7,-11,-3
5,-11,-3
5,-13,-3
3,-13,-3
3,-15,-3
1,-15,-3
1,-17,-3
-1,-17,-3
-1,-15,-3
-3,-15,-3
-3,-13,-3
-5,-13,-3
-5,-11,-3
-7,-11,-3
-7,-9,-3
-9,-9,-3
-9,-7,-3
-11,-7,-3
-11,-5,-3
-13,-5,-3
-13,-3,-3
-15,-3,-3
-15,-1,-3
-17,-1,-3
-17,1,-3
-15,1,-3
-15,3,-3
-13,3,-3
-13,5,-3
-11,5,-3
-11,7,-3
-9,7,-3
-9,9,-3
-7,9,-3
-7,11,-3
-5,11,-3
-5,13,-3
-3,13,-3
-3,13,-5
-1,13,-5
-1,15,-5
1,15,-5
1,13,-5
3,13,-5
3,11,-5
5,11,-5
5,9,-5
7,9,-5
7,7,-5
9,7,-5
9,5,-5
11,5,-5
11,3,-5
13,3,-5
13,1,-5
13,1,-7
13,-1,-7
11,-1,-7
11,-3,-7
9,-3,-7
9,-5,-7
7,-5,-7
7,-7,-7
5,-7,-7
5,-9,-7
3,-9,-7
3,-11,-7
1,-11,-7
1,-13,-7
-1,-13,-7
-1,-11,-7
-3,-11,-7
-3,-9,-7
-5,-9,-7
-5,-7,-7
-7,-7,-7
-7,-5,-7
-9,-5,-7
-9,-3,-7
-11,-3,-7
-11,-1,-7
-13,-1,-7
-13,1,-7
-11,1,-7
-11,3,-7
-9,3,-7
-9,5,-7
-7,5,-7
-7,7,-7
-5,7,-7
-5,9,-7
-3,9,-7
-3,9,-9
-1,9,-9
-1,11,-9
1,11,-9
1,9,-9
3,9,-9
3,7,-9
5,7,-9
5,5,-9
7,5,-9
7,3,-9
9,3,-9
9,1,-9
9,1,-11
9,-1,-11
7,-1,-11
7,-3,-11
5,-3,-11
5,-5,-11
3,-5,-11
3,-7,-11
1,-7,-11
1,-9,-11
-1,-9,-11
-1,-7,-11
-3,-7,-11
-3,-5,-11
-5,-5,-11
-5,-3,-11
-7,-3,-11
-7,-1,-11
-9,-1,-11
-9,1,-11
-7,1,-11
-7,3,-11
-5,3,-11
-5,5,-11
-3,5,-11
-3,5,-13
-1,5,-13
-1,7,-13
1,7,-13
1,5,-13
3,5,-13
3,3,-13
5,3,-13
5,1,-13
5,1,-15
5,-1,-15
3,-1,-15
3,-3,-15
1,-3,-15
1,-5,-15
-1,-5,-15
-1,-3,-15
-3,-3,-15
-3,-1,-15
-5,-1,-15
-5,1,-15
-3,1,-15
-3,1,-17
-3,-1,-17
-1,-1,-17
-1,-3,-17
1,-3,-17
1,-1,-17
3,-1,-17
3,1,-17
3,1,-15
3,3,-15
1,3,-15
1,5,-15
-1,5,-15
-1,3,-15
-3,3,-15
-3,3,-13
-5,3,-13
-5,1,-13
-7,1,-13
-7,-1,-13
-5,-1,-13
-5,-3,-13
-3,-3,-13
-3,-5,-13
-1,-5,-13
-1,-7,-13
1,-7,-13
1,-5,-13
3,-5,-13
3,-3,-13
5,-3,-13
5,-1,-13
7,-1,-13
7,1,-13
7,1,-11
7,3,-11
5,3,-11
5,5,-11
3,5,-11
3,7,-11
1,7,-11
1,9,-11
-1,9,-11
-1,7,-11
-3,7,-11
-3,7,-9
-5,7,-9
-5,5,-9
-7,5,-9
-7,3,-9
-9,3,-9
-9,1,-9
-11,1,-9
-11,-1,-9
-9,-1,-9
-9,-3,-9
-7,-3,-9
-7,-5,-9
-5,-5,-9
-5,-7,-9
-3,-7,-9
-3,-9,-9
-1,-9,-9
-1,-11,-9
1,-11,-9
1,-9,-9
3,-9,-9
3,-7,-9
5,-7,-9
5,-5,-9
7,-5,-9
7,-3,-9
9,-3,-9
9,-1,-9
11,-1,-9
11,1,-9
11,1,-7
11,3,-7
9,3,-7
9,5,-7
7,5,-7
7,7,-7
5,7,-7
5,9,-7
3,9,-7
3,11,-7
1,11,-7
1,13,-7
-1,13,-7
-1,11,-7
-3,11,-7
-3,11,-5
-5,11,-5
-5,9,-5
-7,9,-5
-7,7,-5
-9,7,-5
-9,5,-5
-11,5,-5
-11,3,-5
-13,3,-5
-13,1,-5
-15,1,-5
-15,-1,-5
-13,-1,-5
-13,-3,-5
-11,-3,-5
-11,-5,-5
-9,-5,-5
-9,-7,-5
-7,-7,-5
-7,-9,-5
-5,-9,-5
-5,-11,-5
-3,-11,-5
-3,-13,-5
-1,-13,-5
-1,-15,-5
1,-15,-5
1,-13,-5
3,-13,-5
3,-11,-5
5,-11,-5
5,-9,-5
7,-9,-5
7,-7,-5
9,-7,-5
9,-5,-5
11,-5,-5
11,-3,-5
13,-3,-5
13,-1,-5
15,-1,-5
15,1,-5
15,1,-3
15,3,-3
13,3,-3
13,5,-3
11,5,-3
11,7,-3
9,7,-3
9,9,-3
7,9,-3
7,11,-3
5,11,-3
5,13,-3
3,13,-3
3,15,-3
1,15,-3
1,17,-3
-1,17,-3
-1,15,-3
-3,15,-3
-3,15,-1
-5,15,-1
-5,13,-1
-7,13,-1
-7,11,-1
-9,11,-1
-9,9,-1
-11,9,-1
-11,7,-1
-13,7,-1
-13,5,-1
-15,5,-1
-15,3,-1
-17,3,-1
-17,1,-1
-19,1,-1
-19,-1,-1
-17,-1,-1
-17,-3,-1
-15,-3,-1
-15,-5,-1
-13,-5,-1
-13,-7,-1
-11,-7,-1
-11,-9,-1
-9,-9,-1
-9,-11,-1
-7,-11,-1
-7,-13,-1
-5,-13,-1
-5,-15,-1
-3,-15,-1
-3,-17,-1
-1,-17,-1
-1,-19,-1
1,-19,-1
1,-17,-1
3,-17,-1
3,-15,-1
5,-15,-1
5,-13,-1
7,-13,-1
7,-11,-1
9,-11,-1
9,-9,-1
11,-9,-1
11,-7,-1
13,-7,-1
13,-5,-1
15,-5,-1
15,-3,-1
17,-3,-1
17,-1,-1
19,-1,-1
19,1,-1
19,1,1
19,-1,1
17,-1,1
17,-3,1
15,-3,1
15,-5,1
13,-5,1
13,-7,1
11,-7,1
11,-9,1
9,-9,1
9,-11,1
7,-11,1
7,-13,1
5,-13,1
5,-15,1
3,-15,1
3,-17,1
1,-17,1
1,-19,1
-1,-19,1
-1,-17,1
-3,-17,1
-3,-15,1
-5,-15,1
-5,-13,1
-7,-13,1
-7,-11,1
-9,-11,1
-9,-9,1
-11,-9,1
-11,-7,1
-13,-7,1
-13,-5,1
-15,-5,1
-15,-3,1
-17,-3,1
-17,-1,1
-19,-1,1
-19,1,1
-17,1,1
-17,3,1
-15,3,1
-15,5,1
-13,5,1
-13,7,1
-11,7,1
-11,9,1
-9,9,1
-9,11,1
-7,11,1
-7,13,1
-5,13,1
-5,15,1
-3,15,1
-3,15,3
-1,15,3
-1,17,3
1,17,3
1,15,3
3,15,3
3,13,3
5,13,3
5,11,3
7,11,3
7,9,3
9,9,3
9,7,3
11,7,3
11,5,3
13,5,3
13,3,3
15,3,3
15,1,3
15,1,5
15,-1,5
13,-1,5
13,-3,5
11,-3,5
11,-5,5
9,-5,5
9,-7,5
7,-7,5
7,-9,5
5,-9,5
5,-11,5
3,-11,5
3,-13,5
1,-13,5
1,-15,5
-1,-15,5
-1,-13,5
-3,-13,5
-3,-11,5
-5,-11,5
-5,-9,5
-7,-9,5
-7,-7,5
-9,-7,5
-9,-5,5
-11,-5,5
-11,-3,5
-13,-3,5
-13,-1,5
-15,-1,5
-15,1,5
-13,1,5
-13,3,5
-11,3,5
-11,5,5
-9,5,5
-9,7,5
-7,7,5
-7,9,5
-5,9,5
-5,11,5
-3,11,5
-3,11,7
-1,11,7
-1,13,7
1,13,7
1,11,7
3,11,7
3,9,7
5,9,7
5,7,7
7,7,7
7,5,7
9,5,7
9,3,7
11,3,7
11,1,7
11,1,9
11,-1,9
9,-1,9
9,-3,9
7,-3,9
7,-5,9
5,-5,9
5,-7,9
3,-7,9
3,-9,9
1,-9,9
1,-11,9
-1,-11,9
-1,-9,9
-3,-9,9
-3,-7,9
-5,-7,9
-5,-5,9
-7,-5,9
-7,-3,9
-9,-3,9
-9,-1,9
-11,-1,9
-11,1,9
-9,1,9
-9,3,9
-7,3,9
-7,5,9
-5,5,9
-5,7,9
-3,7,9
-3,7,11
-1,7,11
-1,9,11
1,9,11
1,7,11
3,7,11
3,5,11
5,5,11
5,3,11
7,3,11
7,1,11
7,1,13
7,-1,13
5,-1,13
5,-3,13
3,-3,13
3,-5,13
1,-5,13
1,-7,13
-1,-7,13
-1,-5,13
-3,-5,13
-3,-3,13
-5,-3,13
-5,-1,13
-7,-1,13
-7,1,13
-5,1,13
-5,3,13
-3,3,13
-3,3,15
-1,3,15
-1,5,15
1,5,15
1,3,15
3,3,15
3,1,15
1,1,15
1,-1,15
-1,-1,15
-1,1,15
-1,1,13
-1,3,13
1,3,13
1,1,13
1,1,11
1,-1,11
-1,-1,11
-1,1,11
-1,1,9
-1,3,9
1,3,9
1,1,9
1,1,7
1,-1,7
-1,-1,7
-1,1,7
-1,1,5
-1,3,5
1,3,5
1,1,5
3,1,5
3,-1,5
1,-1,5
1,-3,5
-1,-3,5
-1,-1,5
-3,-1,5
-3,1,5
-3,1,3
-5,1,3
-5,-1,3
-3,-1,3
-3,-3,3
-1,-3,3
-1,-5,3
1,-5,3
1,-3,3
3,-3,3
3,-1,3
5,-1,3
5,1,3
5,1,1
5,3,1
3,3,1
3,5,1
1,5,1
1,7,1
-1,7,1
-1,5,1
-3,5,1
-3,5,-1
-1,5,-1
-1,7,-1
1,7,-1
1,5,-1
3,5,-1
3,3,-1
5,3,-1
5,1,-1
5,1,-3
5,-1,-3
3,-1,-3
3,-3,-3
1,-3,-3
1,-5,-3
-1,-5,-3
-1,-3,-3
-3,-3,-3
-3,-1,-3
-5,-1,-3
-5,1,-3
-3,1,-3
-3,1,-5
-3,-1,-5
-1,-1,-5
-1,-3,-5
1,-3,-5
1,-1,-5
3,-1,-5
3,1,-5
3,1,-3
3,3,-3
1,3,-3
1,5,-3
-1,5,-3
-1,3,-3
-3,3,-3
-3,3,-1
-5,3,-1
-5,1,-1
-7,1,-1
-7,-1,-1
-5,-1,-1
-5,-3,-1
-3,-3,-1
-3,-5,-1
-1,-5,-1
-1,-7,-1
1,-7,-1
1,-5,-1
3,-5,-1
3,-3,-1
5,-3,-1
5,-1,-1
7,-1,-1
7,1,-1
7,1,1
7,-1,1
5,-1,1
5,-3,1
3,-3,1
3,-5,1
1,-5,1
1,-7,1
-1,-7,1
-1,-5,1
-3,-5,1
-3,-3,1
-5,-3,1
-5,-1,1
-7,-1,1
-7,1,1
-5,1,1
-5,3,1
-3,3,1
-3,3,3
-1,3,3
-1,5,3
1,5,3
1,3,3
3,3,3
3,1,3
1,1,3
1,-1,3
-1,-1,3
-1,1,3
-1,1,1
-1,3,1
1,3,1
1,1,1
3,1,1
3,-1,1
1,-1,1
1,-3,1
-1,-3,1
-1,-1,1
-3,-1,1
-3,1,1
-3,1,-1
-3,-1,-1
-1,-1,-1
-1,-3,-1
1,-3,-1
1,-1,-1
3,-1,-1
3,1,-1
